Fecha,R0,Alpha,Beta,Gamma,Importados,S,E,I,R,Ia,Confirmados
2020-06-12,1.8856009052140144,0.333333333,0.13463190463228064,0.0714,6,43967468.04349672,3968.7778917613136,11215.057767608061,17349.12084390267,28564.17861151073,28764
2020-06-13,1.8856009052140144,0.333333333,0.13463190463228064,0.0714,6,43965953.11920604,4154.7762198430655,11743.228605598357,18149.875968509885,29893.10457410824,30295
2020-06-14,1.8856009052140144,0.333333333,0.13463190463228064,0.0714,11,43964362.18019634,4349.7898243172995,12300.687488388063,18988.342490949606,31289.02997933767,31577
2020-06-15,1.8867685381454051,0.333333333,0.13471527362358193,0.0714,6,43962701.29297942,4554.747101248465,12878.348341706325,19866.611577620515,32744.95991932684,32785
2020-06-16,1.8867685381454051,0.333333333,0.13471527362358193,0.0714,2,43960965.674018875,4770.117029560186,13479.083302339732,20786.125649218346,34265.208951558074,34159
2020-06-17,1.8867685381454051,0.333333333,0.13471527362358193,0.0714,6,43959145.24986967,4994.502170504281,14112.715762816031,21748.532197005403,35861.247959821434,35552
2020-06-18,1.8816500899480149,0.333333333,0.13434981642228827,0.0714,8,43957237.60121057,5229.316774428709,14777.901912520892,22756.18010247047,37534.08201499136,37510
2020-06-19,1.8888601870740755,0.333333333,0.13486461735708902,0.0714,0,43955253.88665011,5469.925745157623,15465.86530570003,23811.32229902446,39277.18760472449,39570
2020-06-20,1.8888601870740755,0.333333333,0.13486461735708902,0.0714,2,43953167.95079046,5730.55302491233,16186.911102768949,24915.585081851445,41102.496184620395,41204
2020-06-21,1.8888601870740755,0.333333333,0.13486461735708902,0.0714,1,43950985.94876711,6001.370708535282,16942.349989758506,26071.33053458915,43013.680524347656,42785
2020-06-22,1.8888601870740755,0.333333333,0.13486461735708902,0.0714,3,43948700.259227164,6283.60334763437,17736.123101334386,27281.014323857908,45017.1374251923,44931
2020-06-23,,,,,2,43946308.73139137,6578.596736313055,18566.298359016033,28547.373513293183,47113.67187230922,47216
